"IDART","DEF","PMPA","CODE","NOTA","CCOMPT_ACH","COMPO","IDRAY","IDFAM","IDSSFAM","DERPRIX","CCOMPT_VENT","FRAIS","TYP_FRAIS","Q_MINI","Q_MAXI","Q_APPRO","IMAGE","PESE","FIN_BONUS","DEBUT_BONUS","COCCIBONUS","FIN_RBT","DEBUT_RBT","NUM_PROMO","PA_PROMO","FIN_PROMO","DEBUT_PROMO","PREPARATION","IDCODE_TVA","PRIX_TTC","PRIX_PROMO","NO_PROMO","REMISE_IMMEDIATE","NO_SOLDE","NO_COM_VEND","NO_REMISE","PTS_FIDEL","COMP_DEF","GES_STOCK","ID_FAB","SOMMEIL","IDCOULEUR","IDTAILLE","IDMODELE","GES_NO_SERIE","OCCAS","WEB","MODIF","IDCODE_TVA_ACH","ABANDON","PSTVA2","IDCode_TVA2","OEUVRE_ART","POIDS","ACHETE","GRATUIT","PRESTATION","ECOTAX","NO_COM_PREST","IDSAISON","COM_PREPA","PRN_PREPA","Abonnement","N_Unite","DUREE_VALIDITE","DUREE_GARANTIE","LOCATION","DLV","TEMPS_PREPA","MAJ","DUREE_ABON","NO_IMPRIM","CREATION","VAL_PRESTATION","IDCOnsigne","IDART_COUPON","COUPON","NO_COM_REP","Billet","N_TALON","TIMBRE","N_TalonFixe","NO_FIDEL","MAJ_WEB","MAJ_TRSFT","VENTE_BLOQUE","IDAUX","PressingVente","Colisage","Coef_Com","PRixNulAutorise","PrixNegatif","CondVente","Unite","Volume","DegreAlcool","IDCATEGORIE_ALCOOL","Premix","BaseHT","Consigne","Tare","CUMP","SOLDE_OLD","ID_BEBAT1","ID_BEBAT2","ID_RECUPEL","Caution","BA","CCVENTE_CEE","CCVENTE_HORS_CEE","CCVENTE_EXO","Q_HAXE","PREPA_CARACT_SP","CREDIT_TEMPS","IDBAR_ECO","CAT_SOLDES","IDReM_ART","CCACHAT_CEE","CCACHAT_HORS_CEE","CCACHAT_EXO","CODE_NC","PVC","COLORIS","NEGOCE","OPTIONS","ArticlePropre","REmisePromo"
"940","PASTILLES PARFUMÉES MONOÏ-TIARE PAR 12","11.4","","","606000000","0","1","1","3","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43000.3752662037","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"941","PASTILLE PARFUMÉE MONOÏ-TIARE","0.95","","","606000000","0","1","1","3","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.61097222222","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"942","PASTILLES PARFUMÉES CANNELLE ORANGE PAR 12","11.4","","","606000000","0","1","1","3","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68989583333","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"943","PASTILLE PARFUMÉE CANNELLE ORANGE","0.95","","","606000000","0","1","1","3","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.61486111111","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"944","PASTILLES PARFUMÉES SWEET DREAM PAR 12","11.4","","","606000000","0","1","1","3","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43000.37527777778","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"945","PASTILLES PARFUMÉES SWEET DREAM","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.61756944445","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"946","PASTILLES PARFUMÉES RELAXATION PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43000.3752662037","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"947","PASTILLE PARFUMÉE RELAXION","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.64358796296","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"948","PASTILLES PARFUMÉES VETIVER PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68989583333","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"949","PASTILLE PARFUMÉE VETIVER","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.64519675926","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"950","PASTILLES PARFUMÉES PATCHOULI PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68989583333","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"951","PASTILLE PARFUMÉE PATCHOULI","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.64755787037","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"952","PASTILLES PARFUMÉES BAD BOYS PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68990740741","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"953","PASTILLE PARFUMÉE BAD BOYS","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.64988425926","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"954","PASTILLES PARFUMÉES NOIR DE NOIR PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68989583333","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"955","PASTILLE PARFUMÉE NOIR DE NOIR","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.6516550926","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"956","PASTILLES PARFUMÉES APHRODISIAQUE PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43000.3752662037","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"957","PASTILLE PARFUMÉE APHRODISIAQUE","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.65329861111","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"958","PASTILLES PARFUMÉES CITRON VERT PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68989583333","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"959","PASTILLE PARFUMÉE CITRON VERT","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.65487268518","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"960","PASTILLES PARFUMÉES FLEUR D'ORANGER","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43000.3752662037","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"961","PASTILLE PARFUMÉE FLEUR D'ORANGER","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.65603009259","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"962"," PASTILLES PARFUMÉES FLORAL PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68990740741","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"963","PASTILLE PARFUMÉE FLORAL","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.65761574074","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"964","PASTILLES PARFUMÉES EUCALYPTUS PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68987268519","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"965","PASTILLE PARFUMÉE EUCALYPTUS","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.66094907407","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"966","PASTILLES PARFUMÉES FLEUR DE COTON PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","43000.3752662037","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"967","PASTILLE PARFUMÉE FLEUR DE COTON","0.95","","","606000000","0","1","1","1","0","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","2.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.66217592593","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","","","0","0","0","0","2.08","0","0","0","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
"968","PASTILLES PARFUMÉES JASMIN PAR 12","11.4","","","606000000","0","1","1","1","11.4","706000000","0","1","0","0","0","","0","","","0","","","","0","","","0","1","28.5","0","0","0","0","0","0","0","","1","0","0","0","-1","0","0","0","0","1","5","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","42921.68987268519","0J0","0","42921","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","","","0","0","0","0","23.75","0","0","11.4","0","0","0","0","0","0","706000000","706000000","706000000","0","0","0","0","0","0","606000000","606000000","606000000","","0","0","0","0","0","0"
